id,sold,main_salary,second_salary,annual_bonus,loan_os,house_value_change,bank_balance_main,credit_card_bal,car_loan,used_bank_overdraft,owns_property,remarried,divorce,age,shares,savings,children,areacode,credit_card,blah
8205,0,41000,0,0,-39,0,0,158,0,1,0,0,0,42,0,0,0,1,N,O
8206,0,6000,0,0,-53,1000,105,329,0,0,0,0,1,19,0,0,4,1,N,P
8207,0,20000,0,181,0,-1000,2264,436,0,0,0,0,0,43,665,0,0,7,N,Q
8208,0,18000,0,0,-103,0,2651,1097,0,0,0,0,0,36,0,2613,0,2,Y,R
8209,0,1000,0,0,-20,0,0,52,0,1,0,0,0,19,0,203,0,7,Y,S
8210,0,7000,0,0,0,0,1150,87,0,0,0,0,0,40,0,33,0,4,N,T
8211,0,1000,0,0,0,0,102,152,0,0,0,0,0,18,0,0,4,5,N,U
8212,0,83000,0,0,-984,1000,8488,5485,0,0,1,0,0,39,0,0,0,6,Y,V
8213,0,16000,0,0,-85,0,433,991,2000,0,0,0,0,41,356,1006,0,4,Y,W
8214,0,10000,0,0,-9,0,150,651,0,1,0,0,0,26,0,1287,0,2,Y,X
8215,0,0,0,0,0,0,81,0,0,0,0,0,0,18,950,0,0,6,Y,Y
8216,0,10000,0,0,-13,0,186,1725,0,0,0,0,0,20,0,395,4,5,N,Z
8217,0,8000,0,0,0,0,627,337,0,0,0,0,0,20,0,0,0,1,N,A
8218,0,14000,0,0,-91,0,1099,264,0,0,0,0,0,22,54,126,0,4,Y,B
8219,0,50000,0,0,-3,0,5676,6813,1000,0,0,0,0,32,200,0,0,4,N,C
8220,0,0,0,28,0,0,105,0,0,0,0,0,0,18,0,0,4,4,N,D
8221,0,0,0,0,-1377,0,16057,5638,0,0,1,0,0,41,0,13133,0,3,Y,E
8222,1,23000,0,0,-164,0,0,5190,0,1,0,0,1,20,0,695,4,7,Y,F
8223,0,10000,0,0,-12,0,84,583,0,0,0,0,0,45,0,0,4,6,N,G
8224,0,17000,0,0,-4,1000,0,0,0,0,0,0,0,35,0,0,0,4,N,H
8225,0,218000,0,0,-539,2000,17,28999,7000,1,0,0,0,47,0,30178,2,7,Y,I
8226,0,50000,0,0,-172,-3000,49,2933,0,1,0,0,0,42,0,6092,0,4,Y,J
8227,0,57000,0,0,-85,-1000,260,7126,0,1,0,0,0,34,0,365,0,1,Y,K
8228,0,20000,4000,0,0,6000,9520,254,0,0,0,0,0,32,0,0,0,4,N,L
8229,0,3000,0,303,-921,-268000,485,116,0,0,0,0,0,33,0,0,0,4,N,M
8230,0,27000,0,334,-927,-4000,12,79,0,1,1,0,0,40,0,0,0,5,Y,N
8231,0,28000,0,24,-107,1000,1699,1658,0,0,1,0,0,38,412,1768,4,5,Y,O
8232,0,134000,2000,223,-1797,1000,13938,13911,0,0,0,0,0,50,9625,0,0,1,N,P
8233,0,58000,0,0,-2,1000,1926,3255,7000,0,0,0,0,20,518,0,4,1,N,Q
8234,0,33000,0,0,-66,0,657,885,0,0,0,0,0,37,27,522,0,1,N,R
8235,0,25000,4000,1,-2,6000,5721,1279,0,0,0,0,0,28,0,0,0,2,N,S
8236,0,66000,0,0,-42,2000,1313,497,0,1,0,0,0,59,0,490,3,1,N,T
8237,0,60000,3000,0,-112,6000,10047,3076,0,0,0,0,0,65,0,23658,4,4,N,U
8238,0,27000,0,0,0,12000,2877,3505,0,0,1,0,0,24,0,0,0,6,N,V
8239,0,75000,0,2684,-1,2000,9058,3355,0,0,0,0,0,59,0,0,0,4,N,W
8240,0,26000,0,96,0,1000,696,2077,0,0,0,0,0,40,2515,47,0,2,N,X
8241,0,11000,0,0,-281,0,1,1711,1000,1,0,0,0,29,0,430,3,6,Y,Y
8242,1,18000,0,0,-165,0,44,73,0,1,0,0,0,29,0,213,3,4,N,Z
8243,0,2000,0,0,-10,0,131,0,0,0,0,0,0,18,0,0,0,2,N,A
8244,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,5,N,B
8245,0,0,0,0,0,0,128,0,0,0,0,0,1,18,0,0,0,4,N,C
8246,1,8000,0,0,-2,0,446,243,0,0,0,0,0,21,0,0,3,1,N,D
8247,0,30000,0,0,-26,1000,2355,1302,1000,0,1,0,0,28,0,302,0,2,Y,E
8248,0,22000,2000,5,-2,4000,12464,4056,0,0,0,0,0,47,3403,2841,0,1,N,F
8249,0,29000,0,0,-15,1000,4824,3145,0,0,0,0,0,60,133,599,0,6,N,G
8250,0,6000,30000,269,-2,0,44312,110,11000,0,0,0,1,47,0,0,0,4,N,H
8251,0,58000,1000,0,-30,2000,408,5994,0,0,0,0,0,26,0,10391,0,6,Y,I
8252,0,0,3000,0,-11,6000,0,7512,0,0,1,0,0,37,0,905,0,2,N,J
8253,0,121000,0,0,0,1000,2254,330,0,0,0,0,0,29,7120,21271,0,4,N,K
8254,0,1000,0,0,-58,0,227,73,0,0,0,0,0,18,0,0,4,6,Y,L
8255,0,36000,0,0,-18,3000,1793,261,0,0,0,0,0,40,0,358,0,1,N,M
8256,0,109000,0,0,-542,3000,902,4193,1000,1,0,0,0,27,0,816,0,1,Y,N
8257,0,246000,8000,0,-2,34000,5,4281,0,0,0,0,0,52,0,16506,0,1,N,O
8258,0,37000,0,0,0,-3000,0,494,40000,0,1,0,0,27,1705,0,0,1,N,P
8259,0,80000,10000,0,-11,13000,18030,1566,0,0,0,0,0,45,2015,15834,0,5,N,Q
8260,0,3000,0,0,-2,0,63,14,0,0,0,0,1,24,0,0,0,4,N,R
8261,0,0,0,0,0,0,152,3,0,0,0,0,0,19,0,13,0,6,N,S
8262,0,1000,0,0,-54,0,0,60,0,1,0,0,0,19,0,100,0,5,Y,T
8263,0,94000,0,0,-13,19000,3975,3473,0,0,0,0,0,45,0,0,0,1,N,U
8264,0,64000,1000,0,-782,7000,3087,1679,10000,0,1,0,0,26,0,21310,0,3,Y,V
8265,0,10000,0,866,-354,-1000,143,6261,0,1,0,0,0,41,0,4990,0,4,Y,W
8266,0,0,0,0,0,0,0,10683,0,0,0,0,0,59,0,2023,0,5,N,X
8267,0,49000,0,154,-124,2000,923,5100,0,0,0,0,0,27,1151,0,0,1,N,Y
8268,0,29000,0,0,-33,0,0,845,0,0,0,0,0,42,0,259,0,8,N,Z
8269,0,2000,0,0,0,0,0,191,0,1,0,0,0,19,0,0,2,7,Y,A
8270,0,0,0,0,0,0,74,0,0,0,0,0,0,18,0,0,0,6,N,B
8271,0,10000,0,0,-55,2000,1368,166,0,0,0,0,0,28,1173,0,0,2,N,C
8272,0,67000,0,19,-469,7000,190,3057,0,1,0,0,0,48,15,1455,2,4,Y,D
8273,0,127000,0,1918,-717,0,2697,10081,0,0,0,0,0,21,0,28168,0,7,N,E
8274,0,26000,0,26,-192,0,744,4433,0,0,1,0,0,26,0,3612,4,5,Y,F
8275,0,2000,0,0,0,0,146,308,0,0,0,0,0,19,0,0,4,9,N,G
8276,0,20000,0,0,0,-24000,0,8850,40000,0,1,0,0,27,0,0,0,7,N,H
8277,0,155000,0,600,-983,12000,14183,2487,0,0,0,0,0,55,3497,21975,0,4,Y,I
8278,0,57000,0,0,-316,2000,4,4038,0,0,0,0,0,29,0,9360,2,4,Y,J
8279,0,0,0,0,0,0,20,0,0,0,0,0,0,18,0,0,0,8,N,K
8280,0,0,0,0,0,-1000,2325,4882,0,0,0,0,1,23,0,1682,0,2,N,L
8281,1,56000,0,0,-753,-3000,90,7433,13000,1,0,0,1,42,0,19754,4,6,Y,M
8282,0,64000,0,0,-1825,-5000,43,6573,0,1,1,0,0,41,8,12574,4,9,Y,N
8283,0,63000,0,0,-11,-6000,0,5683,0,0,0,0,0,33,0,0,0,1,N,O
8284,0,8000,0,0,0,0,5198,540,0,0,0,0,0,42,5,16,0,5,N,P
8285,0,27000,0,0,-276,1000,510,916,0,1,1,0,0,26,359,40,0,5,Y,Q
8286,0,34000,0,1156,-276,3000,2428,1706,0,0,0,0,0,45,110,0,4,8,N,R
8287,0,0,0,246,0,-2000,21233,1460,0,0,1,0,0,70,2210,100,0,1,N,S
8288,0,1000,0,0,-2,0,179,84,0,0,0,0,0,18,0,58,0,8,Y,T
8289,1,29000,0,0,-35,0,1235,484,6000,0,0,0,1,35,0,266,4,1,N,U
8290,0,31000,0,1496,0,1000,8813,506,0,0,0,0,0,69,0,311,0,1,N,V
8291,0,17000,0,0,-38,0,855,1013,0,0,0,0,0,25,160,239,0,1,Y,W
8292,0,38000,4000,0,-101,6000,11800,5830,0,0,0,0,0,23,0,507,0,4,Y,X
8293,0,50000,0,0,-918,-2000,12,5485,0,1,0,0,0,50,10,4786,0,5,Y,Y
8294,0,21000,1000,7,-10,2000,1966,1297,0,0,0,0,0,38,227,731,0,7,N,Z
8295,0,13000,0,0,-183,0,0,1309,0,1,0,0,0,20,0,340,4,2,Y,A
8296,0,22000,0,0,-513,1000,686,1070,0,0,1,0,0,32,0,0,0,8,Y,B
8297,0,46000,0,0,0,0,0,3598,0,0,1,0,0,21,6141,0,1,4,N,C
8298,0,7000,0,0,-19,1000,1509,5,0,0,0,0,0,19,0,0,0,3,N,D
8299,0,23000,0,0,-148,0,1079,1999,0,1,0,0,0,21,0,1326,0,5,Y,E
8300,0,0,12000,0,-29886,-9000,1491,3105,0,0,1,0,0,24,1317,0,0,2,N,F
8301,0,5000,0,0,-2,0,1398,42,0,0,0,0,0,40,5,22,0,1,N,G
8302,0,22000,0,0,-73,-4000,1577,1798,0,0,0,0,0,27,11,5349,0,4,N,H
8303,0,25000,0,99,0,0,2407,1106,0,0,0,0,0,41,12,1057,0,5,N,I
8304,0,16000,0,1314,-9,1000,2623,1154,0,0,0,0,0,35,0,1138,0,1,N,J
8305,0,89000,3000,0,-106,4000,8954,10500,0,1,0,0,1,43,0,350,0,7,N,K
8306,0,26000,1000,0,0,-2000,6,1348,0,0,0,0,0,41,0,2516,0,6,N,L
8307,0,22000,0,13,-709,0,2,3065,2000,1,0,0,0,45,371,4356,1,2,Y,M
8308,0,1000,0,0,-2,0,40,34,0,0,0,0,0,19,0,9,2,1,N,N
8309,0,20000,0,0,-93,2000,1852,1873,0,0,0,0,0,20,7,4121,4,8,Y,O
8310,1,50000,0,0,-1087,-21000,14775,7570,0,0,0,0,0,29,716,4015,0,7,Y,P
8311,0,15000,0,0,-57,0,909,546,0,0,0,0,0,32,0,568,1,7,Y,Q
8312,0,14000,0,0,-1,0,1263,37,0,0,0,0,0,31,2,0,0,4,N,R
8313,0,11000,0,0,-68,0,0,1821,0,1,0,0,0,33,37,0,4,4,N,S
8314,0,40000,0,3,-122,0,370,375,0,1,0,0,0,38,0,3512,1,4,Y,T
8315,0,11000,1000,0,-9,0,2276,29,0,0,0,0,0,21,0,0,4,4,N,U
8316,0,9000,0,0,0,0,124,95,4000,0,0,0,0,26,0,0,0,1,N,V
8317,0,32000,0,0,-29,-3000,7896,1351,13000,0,1,0,0,38,0,3352,0,1,N,W
8318,0,12000,0,4,-260,0,1863,614,0,0,1,0,0,59,616,0,4,9,Y,X
8319,0,16000,0,0,-112,1000,886,738,0,0,1,0,0,33,0,0,0,7,Y,Y
8320,0,21000,0,0,-39,0,298,736,0,1,1,0,0,35,19,548,0,9,N,Z
8321,0,88000,2000,0,-935,6000,2326,5168,0,0,0,0,0,39,0,0,0,1,Y,A
8322,0,36000,7000,0,-9632,13000,1,1782,40000,1,1,0,0,62,341,0,0,4,Y,B
8323,0,0,0,0,0,0,50,0,0,0,0,0,0,18,0,0,0,4,N,C
8324,0,54000,0,0,-331,0,5,3412,2000,1,0,0,0,39,0,8915,0,6,Y,D
8325,0,51000,2000,0,-2,3000,3331,2223,0,0,0,0,0,19,0,0,4,9,N,E
8326,0,13000,0,0,0,0,1597,924,0,0,0,0,0,23,0,0,0,5,N,F
8327,0,6000,0,0,0,0,575,334,0,0,0,0,0,18,0,194,4,4,N,G
8328,0,28000,0,3,0,0,0,0,2000,0,0,0,0,34,0,0,1,9,N,H
8329,0,18000,0,0,-1,0,5229,361,0,0,0,0,0,36,1,1082,0,1,N,I
8330,0,1000,0,0,0,0,299,51,0,0,0,0,0,19,0,0,4,8,N,J
8331,1,14000,0,0,-70,0,0,962,0,1,0,0,0,21,0,0,2,5,Y,K
8332,0,0,0,0,-36,0,998,63,0,0,0,0,0,19,517,0,4,8,N,L
8333,0,16000,0,0,-1985,2000,5152,5494,40000,0,1,0,1,58,3172,0,4,6,Y,M
8334,0,15000,0,0,-71,0,30,443,0,1,0,0,0,29,2000,126,0,2,Y,N
8335,0,65000,0,0,-477,0,1278,5796,0,0,1,0,0,37,0,8451,4,8,Y,O
8336,0,42000,0,110,-1,1000,1623,3514,0,0,0,0,0,31,0,186,0,1,N,P
8337,0,32000,0,0,-173,0,151,3302,0,1,0,0,0,48,0,5186,0,7,N,Q
8338,0,60000,0,0,-4,1000,4366,321,0,0,1,0,0,36,0,89484,0,1,N,R
8339,0,26000,0,0,-14,4000,10921,6601,1000,0,0,0,0,31,1934,283,1,,N,S
8340,0,66000,0,0,-19,1000,16569,3473,0,0,1,0,0,25,3806,0,2,7,N,T
8341,0,88000,0,0,-5,0,10586,8207,0,0,0,0,0,33,0,10538,0,3,N,U
8342,0,47000,0,0,-164,0,12,2555,0,0,0,0,0,46,338,7597,0,5,N,V
8343,0,28000,0,0,0,0,3830,371,0,0,0,0,0,42,0,0,0,4,N,W
8344,0,44000,0,0,-361,0,590,2945,0,1,1,0,0,20,0,1366,4,7,Y,X
8345,0,0,0,0,0,0,50,0,0,0,0,0,0,19,0,0,4,5,N,Y
8346,0,39000,1000,55,-10,5000,2636,1058,0,0,0,0,0,62,618,6326,0,3,N,Z
8347,0,17000,0,0,-171,0,1676,1085,0,0,0,0,0,50,282,10179,0,7,N,A
8348,0,115000,11000,0,-145,24000,11848,3708,0,0,0,0,0,26,0,4487,0,2,N,B
8349,0,5000,0,0,-37,0,19,130,0,0,0,0,0,20,0,0,4,9,Y,C
8350,0,48000,0,0,-213,6000,0,3263,0,0,0,0,0,30,0,1294,1,9,N,D
8351,0,23000,0,0,-1087,1000,13441,3610,0,0,0,0,0,28,0,0,0,7,N,E
8352,0,15000,0,0,-386,1000,77,727,0,1,1,0,0,42,96,4133,0,4,Y,F
8353,0,39000,0,6,-136,0,41,1140,0,1,0,0,0,28,8,14549,0,2,Y,G
8354,0,18000,0,0,-149,-1000,48,2414,0,1,1,0,0,65,16,1780,0,5,N,H
8355,0,21000,0,45,-209,0,83,1065,0,1,0,0,1,62,0,4150,0,8,N,I
8356,0,14000,0,0,-15,0,0,635,0,1,0,0,0,48,0,0,0,2,Y,J
8357,0,19000,0,0,0,1000,2975,432,0,0,0,0,0,24,1814,103,0,1,N,K
8358,0,0,0,0,-10,0,60,24,0,0,0,0,1,20,0,0,4,6,N,L
8359,0,55000,0,0,-113,-7000,89,4227,0,1,1,0,0,69,0,278,0,5,N,M
8360,0,83000,0,0,-124,9000,694,3814,0,0,0,0,0,60,5375,20981,0,1,Y,N
8361,0,67000,0,0,-429,3000,395,2179,6000,1,0,0,1,45,1053,19755,0,5,N,O
8362,0,12000,0,0,-1,1000,1080,600,0,0,0,0,0,20,0,205,3,9,N,P
8363,0,26000,45000,57000,-2800,63000,0,900,0,1,0,0,0,34,700,0,0,4,N,Q
8364,0,4000,0,0,-275,-4000,1051,621,0,0,0,0,0,22,0,19015,1,2,N,R
8365,0,18000,0,0,-231,-2000,10,1731,0,1,1,0,0,40,0,0,3,6,Y,S
8366,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,7,N,T
8367,0,0,0,0,0,0,367,0,0,0,0,0,0,18,0,0,0,4,N,U
8368,0,3000,0,0,0,0,130,311,0,0,0,0,0,21,0,176,1,1,N,V
8369,0,2000,0,0,-1,0,0,137,0,1,0,0,0,18,0,0,0,2,Y,W
8370,0,1000,0,0,-25,0,16,0,0,0,0,0,0,19,0,0,0,1,N,X
8371,0,15000,0,0,-1960,-4000,40,7462,3000,1,1,0,0,32,46,1973,2,8,Y,Y
8372,0,0,0,0,0,0,49,0,0,0,0,0,0,19,0,0,4,8,N,Z
8373,0,50000,0,0,0,32000,0,1345,0,0,1,0,0,42,0,0,0,1,N,A
8374,0,64000,0,0,-31,3000,19892,3228,0,0,0,0,0,40,0,0,0,8,N,B
8375,0,0,0,0,-9,0,51,0,0,0,0,0,0,18,0,0,4,5,N,C
8376,0,30000,0,9,-67,0,678,313,0,0,0,0,0,21,0,3624,0,1,N,D
8377,1,10000,0,0,-1,0,127,604,0,0,0,0,0,20,0,0,0,5,N,E
8378,0,48000,0,0,-81,0,112,1858,0,1,0,0,0,47,0,765,0,1,Y,F
8379,0,8000,0,0,-14,0,301,276,0,0,0,0,0,70,0,306,0,1,N,G
8380,0,38000,0,0,-261,0,0,1919,0,1,0,0,0,22,0,542,0,7,Y,H
8381,0,8000,0,2,-176,0,0,820,0,1,0,0,0,19,57,3187,0,7,Y,I
8382,0,28000,3000,0,-2,4000,3993,902,0,0,0,0,0,31,50,0,0,6,N,J
8383,0,29000,0,0,0,1000,4890,2392,0,0,0,0,0,61,0,2084,0,4,N,K
8384,0,85000,0,49,-562,2000,6885,5242,0,0,0,0,0,26,0,0,0,3,Y,L
8385,0,0,13000,0,-2,12000,11799,3796,1000,0,1,0,0,38,0,9508,3,6,N,M
8386,0,18000,0,0,-269,0,0,1322,0,1,0,0,0,41,416,19,0,7,Y,N
8387,0,21000,0,104,-50,-1000,851,2123,0,0,1,0,0,47,793,5597,0,7,Y,O
8388,0,0,0,0,0,0,391,0,0,0,0,0,0,18,0,0,1,7,N,P
8389,0,20000,0,0,-27,0,1043,2027,0,0,0,0,0,21,0,1329,0,1,N,Q
8390,0,0,0,0,0,0,24,17,0,0,0,0,0,18,0,194,4,3,N,R
8391,0,83000,9000,0,-16,15000,2829,4672,0,0,0,0,0,41,770,14982,0,5,N,S
8392,0,12000,0,0,-266,2000,3991,433,0,0,1,0,0,33,0,156,0,6,Y,T
8393,1,9000,0,0,-55,-1000,0,773,0,1,0,0,0,20,0,0,4,6,Y,U
8394,0,50000,0,0,-8,0,25,1097,0,0,0,0,0,23,0,0,0,1,N,V
8395,0,48000,0,0,-1,-2000,7880,967,0,0,0,0,0,34,0,199,4,2,N,W
8396,0,32000,0,0,-2,8000,431,634,0,0,1,0,0,23,0,0,0,8,N,X
8397,1,14000,0,0,-70,0,0,962,0,1,0,0,0,21,0,0,2,5,Y,Y
8398,0,0,0,0,0,0,166,0,0,0,0,0,0,18,0,0,4,8,N,Z
8399,0,0,0,0,0,0,37,15,0,0,0,0,0,18,0,495,4,2,N,A
8400,0,1000,0,0,0,0,242,0,0,0,0,0,0,19,0,152,0,2,N,B
8401,0,14000,0,0,-40,0,1,893,0,0,0,0,0,20,0,285,4,7,N,C
8402,0,10000,0,0,-20,0,11,213,0,1,0,0,0,38,2,1192,4,5,Y,D
8403,0,9000,0,0,-68,0,0,260,0,1,0,0,0,26,63,118,0,2,Y,E
8404,0,53000,0,0,-406,2000,3649,3007,20000,0,0,0,0,52,0,51076,1,2,N,F
8405,0,0,0,0,-3,6000,0,3047,0,0,0,0,0,36,0,4216,0,1,N,G
8406,0,9000,0,0,-82,0,0,459,0,1,1,0,0,41,0,927,0,4,Y,H
8407,0,26000,10000,0,0,7000,15788,146,0,0,0,0,0,24,0,0,0,1,N,I
8408,0,107000,1000,0,-139,16000,13798,1870,1000,0,0,0,0,20,0,0,4,1,N,J
8409,0,51000,0,0,-814,-8000,524,7424,0,1,0,0,0,61,0,4756,2,1,Y,K
8410,0,151000,0,0,-197,0,2,1887,0,1,0,0,0,43,0,0,1,5,N,L
8411,0,52000,0,0,-85,-4000,0,4743,2000,1,0,0,0,22,0,3393,0,2,N,M
8412,0,90000,3000,0,-342,5000,146,2718,0,1,0,0,0,40,0,5224,0,2,N,N
8413,0,7000,0,0,-10,0,296,540,0,0,0,0,0,34,0,151,0,4,N,O
8414,0,46000,0,0,-2,0,2719,1846,0,0,0,0,0,45,0,1272,4,5,N,P
8415,0,24000,1000,0,-4,2000,2966,1052,0,0,0,0,1,45,0,1494,2,8,N,Q
8416,0,12000,0,0,-51,0,2230,961,0,0,0,0,0,18,0,0,4,6,Y,R
8417,0,31000,0,0,-3648,8000,31237,42888,40000,0,0,0,0,24,2728,2593,0,1,Y,S
8418,0,1000,0,0,-68,0,163,74,8000,0,0,0,0,18,0,0,4,4,N,T
8419,0,67000,1000,0,-813,6000,883,6468,0,1,1,0,0,31,22,18197,0,7,Y,U
8420,0,24000,0,0,-190,0,0,1257,0,1,0,0,0,39,0,0,0,5,Y,V
8421,0,33000,0,0,-2,8000,2170,3381,0,0,0,0,0,42,0,482,0,1,N,W
8422,0,22000,2000,0,-10,2000,5423,116,0,0,0,0,1,21,0,0,4,4,N,X
8423,0,17000,0,0,-100,0,1529,999,0,0,0,0,0,32,0,614,0,9,Y,Y
8424,0,13000,0,0,0,0,4246,336,1000,0,0,0,0,19,0,7836,2,1,N,Z
8425,0,14000,0,0,-11,0,82,121,0,1,0,0,0,45,5714,1754,0,4,N,A
8426,0,0,0,0,-437,2000,305,5361,0,1,0,0,0,56,0,9433,0,4,Y,B
8427,0,42000,0,0,-9,-1000,3776,1592,2000,0,0,0,0,37,0,0,2,1,N,C
8428,0,35000,1000,0,-162,3000,1,1923,0,1,0,0,0,35,0,107,0,4,Y,D
8429,0,37000,0,243,-233,2000,37,0,0,0,0,0,0,25,0,51185,0,5,N,E
8430,0,43000,0,0,-2188,1000,5217,480,0,0,1,0,0,19,10234,51792,0,1,Y,F
8431,0,28000,0,0,-11,0,1707,1071,0,0,0,0,0,31,101,3626,0,4,N,G
8432,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,50,4,1,N,H
8433,0,8000,0,0,-36,0,2,708,0,1,0,0,0,31,0,816,1,3,Y,I
8434,0,12000,1000,10,0,1000,7763,266,0,0,0,0,0,37,5,0,1,6,N,J
8435,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,1,6,N,K
8436,0,2000,0,0,-2,0,368,202,0,0,0,0,0,20,0,0,4,7,N,L
8437,0,33000,1000,0,-92,1000,824,3587,0,0,1,0,0,46,0,1773,0,8,Y,M
8438,0,5000,0,0,-70,-6000,0,165,0,1,0,0,0,42,0,391,0,3,Y,N
8439,0,38000,1000,1,-37,3000,6957,1939,0,0,0,0,0,62,4000,0,3,2,N,O
8440,0,14000,0,0,0,1000,4360,50,0,0,0,0,0,22,0,0,0,1,N,P
8441,0,0,0,0,-109,2000,4449,2355,0,0,1,0,0,36,725,2133,2,5,Y,Q
8442,0,28000,0,0,-83,0,64,2153,0,0,0,0,0,38,83,291,0,4,Y,R
8443,0,44000,0,0,-133,0,-1176,666,0,0,0,0,0,25,0,0,0,1,Y,S
8444,0,80000,0,0,-854,6000,36,3843,0,0,1,0,0,37,0,15457,0,4,N,T
8445,0,0,0,0,0,0,153,0,0,0,0,0,0,19,0,0,0,4,N,U
8446,1,36000,0,0,-445,-3000,348,1966,0,1,0,0,0,41,61,0,2,1,Y,V
8447,0,10000,0,0,-59,1000,612,150,0,0,1,0,0,33,0,0,4,6,Y,W
8448,0,33000,0,2,-79,0,406,1886,0,0,0,0,0,48,0,5836,0,5,Y,X
8449,0,5000,0,0,-68,0,279,679,0,0,0,0,0,25,0,542,0,5,Y,Y
8450,0,15000,0,0,0,-4000,0,680,0,0,0,0,0,66,0,0,1,2,N,Z
8451,0,45000,0,0,-122,1000,2,2625,0,1,1,0,0,25,0,817,0,8,Y,A
8452,0,18000,0,1,-33,0,46,922,0,1,0,0,0,61,337,434,0,3,Y,B
8453,0,0,0,1394,-24,194000,0,5167,34000,0,1,0,0,56,0,0,0,1,N,C
8454,0,54000,0,0,-94,3000,3802,4614,1000,0,0,0,0,21,55,932,0,4,N,D
8455,1,82000,0,0,-435,-6000,1213,6135,0,0,0,0,0,31,521,0,0,3,N,E
8456,0,9000,0,7,0,-2000,1516,146,2000,0,0,0,0,23,0,574,0,1,N,F
8457,0,19000,0,0,0,5000,29,0,0,0,0,0,0,24,0,0,0,1,N,G
8458,0,43000,0,0,-169,0,3364,2914,0,0,0,0,0,24,0,71,2,3,Y,H
8459,0,1000,0,0,-1,0,102,102,0,1,0,0,0,19,0,127,4,7,N,I
8460,0,1000,0,0,0,0,364,38,0,0,0,0,0,18,0,0,4,9,N,J
8461,0,9000,0,0,-4,0,691,79,0,0,0,0,0,23,0,0,0,1,N,K
8462,0,45000,0,0,-1,0,105,168,0,0,0,0,0,26,0,0,0,1,N,L
8463,0,38000,0,0,-82,1000,1927,2934,0,0,1,0,0,43,3,8546,0,2,N,M
8464,1,33000,0,0,-40,0,10,3610,0,0,0,0,0,32,0,0,0,9,N,N
8465,0,22000,0,392,-1,1000,188,11,0,0,1,0,0,35,0,12191,0,5,N,O
8466,0,68000,0,0,-1114,0,6771,9489,1000,0,0,0,0,41,284,10269,0,8,Y,P
8467,0,11000,0,94,-1,1000,2787,111,0,0,0,0,0,33,0,0,0,1,N,Q
8468,0,28000,0,0,-58,0,319,217,0,0,0,0,0,24,0,3755,0,7,N,R
8469,0,23000,0,0,-119,-8000,1804,610,20000,0,0,0,0,34,290,4469,0,1,N,S
8470,0,26000,0,0,-1,1000,1992,35,0,0,0,0,0,31,0,0,0,5,N,T
8471,0,16000,0,0,0,0,1,930,0,0,0,0,0,26,0,0,0,8,N,U
8472,0,241000,0,0,-13,22000,839,3099,0,0,0,0,0,25,933,0,0,1,N,V
8473,0,13000,0,0,-15,3000,2390,449,0,0,0,0,0,18,0,0,0,2,N,W
8474,0,21000,0,0,-167,1000,8,2973,0,1,0,0,0,18,0,3829,4,1,Y,X
8475,0,14000,0,0,0,0,2382,600,0,0,0,0,0,40,0,951,0,1,Y,Y
8476,0,84000,0,0,-11793,10000,25869,3738,0,0,1,0,0,51,258,0,2,2,Y,Z
8477,0,33000,0,54,-120,4000,14513,0,0,0,0,0,0,34,0,71222,0,5,N,A
8478,0,11000,0,0,-2,0,3147,592,0,0,0,0,0,28,5,46,0,6,N,B
8479,0,0,1000,77,-9,2000,3236,3598,0,0,0,0,0,41,3,1268,0,6,Y,C
8480,0,348000,0,0,-160,3000,16359,5797,0,0,1,0,0,49,3322,0,0,1,N,D
8481,0,22000,0,152,-305,4000,1874,329,0,0,1,0,0,38,11820,234,0,5,Y,E
8482,0,42000,0,0,-2,4000,9594,5105,0,0,0,0,0,41,127,5361,0,6,N,F
8483,0,0,0,0,0,0,26,0,0,0,0,0,0,18,0,23,0,2,N,G
8484,0,0,0,0,-3,0,0,4,0,1,0,0,0,18,0,0,0,7,Y,H
8485,0,76000,19000,2295,-125,21000,27569,3199,0,0,0,0,0,27,7,4758,0,1,N,I
8486,0,9000,0,0,-542,-1000,19,209,0,1,1,0,0,40,8,55,0,5,Y,J
8487,0,53000,0,529,-2,3000,5722,4291,0,0,0,0,0,35,0,0,0,1,N,K
8488,0,82000,0,0,-218,4000,11620,8017,0,0,0,0,0,36,7,0,0,7,N,L
8489,1,10000,0,0,-145,0,241,917,0,0,0,0,0,29,0,225,2,1,N,M
8490,0,36000,0,0,0,9000,581,0,0,0,0,0,0,30,0,18,0,3,N,N
8491,0,52000,3000,0,0,5000,3031,1849,0,0,0,0,1,47,1153,2094,1,2,N,O
8492,0,9000,0,0,-1,0,821,507,0,0,0,0,0,25,0,0,0,8,N,P
8493,0,34000,0,150,-1385,-1000,114,0,0,0,0,0,0,25,0,0,3,7,N,Q
8494,0,23000,0,0,-886,5000,2891,97,0,0,1,0,0,52,0,2808,0,6,Y,R
8495,0,52000,0,0,-74,1000,772,2117,0,1,0,0,1,39,107,9111,0,4,Y,S
8496,0,1000,0,0,-5,0,388,65,0,0,0,0,0,18,0,0,4,1,N,T
8497,0,0,0,0,0,0,29,3,0,0,0,0,0,19,0,0,2,1,N,U
